tier,level,source,mapName,encounterCount,totalEncounterWeight,averageMobLevel,className,equipmentPoints,hp,attack,defense,power,mobXp,secondsPerFind,ttkSeconds,secondsPerMob,killsPerHour,effectiveXpPerHour,xpPerHourVsBestPercent,timeHours,effectiveXpPerKill,effectiveXpPerSample,xpVsBestPercent,potionsUsed,expectedDamagePerKill,riskLevel
7,70,"real-seed-maps","Avenida dos Caídos",6,139.61,64.2,"Atirador",234,1234,518,58,3226.4,147.5,6,35,41,87,12582,100,11.39,144.6,144618,90.6,142,58.25,"MEDIUM"
7,70,"real-seed-maps","Avenida dos Caídos",6,139.61,64.2,"Medico",210,3128,353,540,800.6,147.5,6,40,46,78,12444,98.9,12.78,159.5,159539,100,126,110.47,"MEDIUM"
8,80,"real-seed-maps","Complexo Helix",6,139.61,74.2,"Lutador",240,3833,558,592,804.9,212.4,6,41,47,76,17433,96.3,13.06,229.4,229387,100,200,160.56,"MEDIUM"
8,80,"real-seed-maps","Complexo Helix",6,139.61,74.2,"Assassino",276,1410,564,68,3871.2,212.4,6,35,41,87,18103,100,11.39,208.1,208085,90.7,204,88.57,"MEDIUM"
8,80,"real-seed-maps","Complexo Helix",6,139.61,74.2,"Atirador",276,1432,574,74,4100.2,212.4,6,35,41,87,18103,100,11.39,208.1,208085,90.7,199,87.09,"MEDIUM"
8,80,"real-seed-maps","Complexo Helix",6,139.61,74.2,"Medico",240,3434,399,584,923.6,212.4,6,40,46,78,17892,98.8,12.78,229.4,229387,100,203,188.42,"MEDIUM"
9,90,"real-seed-maps","Necrópole Industrial",6,139.61,84.2,"Lutador",270,4157,618,632,937.3,305.5,6,41,47,76,25073,96.2,13.06,329.9,329906,100,214,267.58,"MEDIUM"
9,90,"real-seed-maps","Necrópole Industrial",6,139.61,84.2,"Assassino",318,1602,624,84,4827.9,305.5,6,35,41,87,26052,100,11.39,299.5,299451,90.8,217,130.65,"MEDIUM"
9,90,"real-seed-maps","Necrópole Industrial",6,139.61,84.2,"Atirador",318,1618,642,88,5210.9,305.5,6,35,41,87,26052,100,11.39,299.5,299451,90.8,213,129.65,"MEDIUM"
9,90,"real-seed-maps","Necrópole Industrial",6,139.61,84.2,"Medico",270,3740,441,630,1039,305.5,6,41,47,76,25073,96.2,13.06,329.9,329906,100,217,309.9,"MEDIUM"
10,100,"real-seed-maps","Marco Zero",6,139.61,94.2,"Lutador",300,4523,678,680,1060.6,435.8,6,42,48,75,35286,95,13.33,470.5,470485,100,333,445.31,"MEDIUM"
10,100,"real-seed-maps","Marco Zero",6,139.61,94.2,"Assassino",360,1794,686,98,5912.5,435.8,6,35,41,87,37140,100,11.39,426.9,426894,90.7,302,196.78,"MEDIUM"
10,100,"real-seed-maps","Marco Zero",6,139.61,94.2,"Atirador",360,1834,698,108,6315,435.8,6,35,41,87,37140,100,11.39,426.9,426894,90.7,293,193.79,"MEDIUM"
10,100,"real-seed-maps","Marco Zero",6,139.61,94.2,"Medico",300,4028,487,672,1147.4,435.8,6,41,47,76,35757,96.3,13.06,470.5,470485,100,340,515.22,"MEDIUM"
